508.849557522124, 85.34351145038167
716.8141592920355, 83.43511450381678
915.929203539823, 81.5267175572519
1110.6194690265488, 79.61832061068702
1309.7345132743362, 77.70992366412213
1513.2743362831861, 76.18320610687022
1699.1150442477879, 74.27480916030532
1836.283185840708, 73.1297709923664
1973.4513274336282, 71.6030534351145
2168.141592920354, 70.07633587786259
2358.4070796460182, 68.54961832061068
2557.5221238938057, 67.02290076335876
2818.5840707964608, 64.7328244274809
2995.5752212389384, 63.206106870229
